1.01.2014,Лев,"
Львы, вы будете зависимы сегодня от окружения, однако вам необходимо держать все сферы своей жизни под контролем, если вы не хотите иметь проблем в будущем. Особенно обратите внимание на свое здоровье. Вечером  вы можете расслабиться от тяжелого трудового дня и забыть о проблемах.
"
2.01.2014,Лев,"
Львы, вы сегодня наконец-то сможете приступить к реализации своих планов  как новых, так и давно забытых.  Звезды советуют сразу же не бросаться в омут, а начать с анализа всех возможностей и негативных сторон. 
"
3.01.2014,Лев,"
Лев сегодня способен проявить не самые благородные чувства - месть, зависть. Вам захочется поквитаться за прошлые обиды, однако звезды советуют направить эту энергию в положительное русло, поскольку успеха в мести вы все равно не добьетесь. 
"
4.01.2014,Лев,"
Финансовый вопрос будет основным сегодня для Львов. Вы задумаетесь о системе оплаты вашего труда, возможно, лучше всего это прояснить у начальства. Удачными сегодня будут небольшие запланированные траты.
"
5.01.2014,Лев,"
Звезды советуют Львам начинать запланированную работу, требующую максимум концентрации, с утра. Для новых начинаний сегодня весьма неподходящий день. Будьте также осторожны с покупками, поскольку их качество может оказаться сомнительным.
"
6.01.2014,Лев,"
Сегодня звезды советуют Девам придерживаться правил и законов, а также условий и сроков договоренностей, тогда день сложится удачно. Возможно также, ваши ценности и принципы испытают большое давление.
"
7.01.2014,Лев,"
Сегодня Львы придадут своим начинаниям законченную привлекательную форму, причем здесь, немаловажно будет дружелюбное отношение к остальным людям. Удачным будет день для тех, кто занимается физической культурой, предпринимательством, собирается в небольшую поездку, командировку или на деловые переговоры.
"
8.01.2014,Лев,"
Первую половину дня Львы проведут в делах - вас ждет удача в деловых вопросах или на дороге. Также вы можете получить максимум удовольствия от общения с семьей. Вторая половина дня полностью переместиться в дела семейные. Возможно, вас ждет довольно эмоциональный разговор о каких-то насущных домашних делах.
"
9.01.2014,Лев,"
Сегодня Льву необходимо действовать строго по намеченному плану, иначе эмоции перейдут через край, что весьма плачевно скажется, как на вашей личной жизни, так и на карьере. Постарайтесь реагировать мягче на то, что вам не нравится, а также вспоминать прошлые ошибки сегодня не стоит.
"
10.01.2014,Лев,"
С утра Львов ждет удивительное открытие, что не все относятся с пониманием к вашим инициативам. Вам нужно научиться самокритике, поскольку некоторые ваши действия могут показаться окружающим наигранными. К вечеру вы сможете разобраться в своем мироощущении.
"
11.01.2014,Лев,"
Сегодня вам,  Львы, истинное удовольствие принесет любая физическая или интеллектуальная активность. Она не только будет полезна, но и принесет радость. В семейных отношениях вы будете более активны, чем обычно. Звезды советуют также провести время, занись спортом или играя с детьми.
"
12.01.2014,Лев,"
Сегодня Льву звезды советуют появляться на публике чаще - сходите на концерт, продемонстрируйте свои способности на вечеринке, или устройте романтический ужин. Возможно, вас ждет некоторое событие, из-за которого вы будете весьма эмоциональны.
"
13.01.2014,Лев,"
Сегодня вам, Львы, звезды не советуют начинать какое-либо лечение или новое дело, поскольку у вас сегодня не совсем удачный день. На работе возможны придирки, недопонимания и возврат к старому нелюбимому делу.
"
14.01.2014,Лев,"
Сегодня звезды позволят Львам немного расслабиться, отойти от намеченного плана или строгой дисциплины. Однако все-таки не стоит начинать новых дел. В лечении сегодня будут более  позитивными необычные методики.
"
15.01.2014,Лев,"
С утра Льву звезды советуют быть более спокойным и провести этот день в бытовой рутине. Вы должны оставить и силы, и эмоции к вечеру, когда вероятнее всего, вас будет ждать неожиданная приятная встреча.
"
16.01.2014,Лев,"
Львам не стоит сегодня устраивать встречи и переговоры, поскольку вы не сможете в полной мере сдерживать свое негативное настроение, что, вероятно, приведет к конфликту. Будьте также аккуратнее при физических нагрузках и в поездках.
"
17.01.2014,Лев,"
Львы, сегодня поведение ваших партнеров будет необычным, иногда это может вас раздражать, а иногда наоборот возбуждать. Звезды не советуют начинать новые дела, договариваться с партнерами и налаживать контакты.
"
