1.01.2014,Водолей,"
Сегодняшний день, особенно его первая половина,  для вас, Водолеи, будет хлопотным. Вашего внимания будет требовать как ситуация дома, ваше здоровье или здоровье вашего любимца. Вечер обещает быть спокойным и безмятежным.
"
2.01.2014,Водолей,"
Если вы, Водолей, сегодня намериваетесь провести спокойный во всех отношениях день, необходимо потрудиться с самого утра - навести мосты с начальством, клиентами и близкими, а с врагами и конкурентами заключить мирное соглашение.
"
3.01.2014,Водолей,"
Сегодня Водолею противостоит умный и находчивый противник. Если вы будете намертво стоять на своей теории, он разобьёт ее в пух и прах по объективным причинам. Чтобы достигнуть равновесия вам придется уступить, пойти на компромисс.
"
4.01.2014,Водолей,"
Звезды советуют Водолеям быть внимательнее к собеседникам. Вы сможете подметить  детали характера или желания своего оппонента. Это будет весьма полезно для продвижения вашего дела, поскольку нечаянно оказанная услуга или любезность будут встречены с огромной радостью.
"
5.01.2014,Водолей,"
Водолеям сегодня стоит придержать свое нестандартное мышление и сосредоточиться на точном исполнении обязательств, иначе хорошо начатое дело будет испорчено. В любом случае звезды советуют все важные вопросы решать в первой половине дня.
"
6.01.2014,Водолей,"
Сегодня Рыбы будут бороться за свое будущее. Возможны конфликты на работе и дома, споры и разногласия, непредвиденные сложности. Однако, благодаря своему стойкому характеру, вы сможете преодолеть все препятствия.
"
7.01.2014,Водолей,"
У Водолеев сегодня отличный день для того, чтобы  мирно урегулировать конфликты, или подписать мировое соглашение с врагом. В семейной жизни тоже ждут перемены к лучшему, однако без тайн не обойдется. Потеря документа или отсутствие человека может плохо сказаться на ваших делах.
"
8.01.2014,Водолей,"
В первой половине дня звезды советуют Водолеям сконцентрироваться полностью на работе, и результат не заставит себя долго ждать.  После обеда бы будете заняты общением, как на работе, так и дома. Но будьте осторожны, поскольку к вечеру вы станете более уязвимы.
"
9.01.2014,Водолей,"
Сегодня Водолею придется столкнуться с напряженными отношениями в ближайшем окружении. Для разрешения проблем полезно заручится поддержкой тайного помощника или секретной информацией, а еще лучше овладеть приемами дипломатии.
"
10.01.2014,Водолей,"
Водолею сегодня очень трудно будет сосредоточиться на выполнение своего плана, поскольку будут одолевать страсти и желания. Этот день неплох для встреч неформального характера, благотворительности или окончания дел.
"
11.01.2014,Водолей,"
Сегодня вы, Водолеи, вспомните о своих старых планах и захотите их реализовать. Вы будете общаться  с единомышленниками по поводу своего проекта и получите шанс преодолеть старые конфликтные вопросы.
"
12.01.2014,Водолей,"
Сегодня вы, Водолеи, будете вдохновлены по поводу окончания какого-то необычного дела. Вы будете полностью удовлетворены собой. Сегодня  отличный день, чтобы найти единомышленников, полностью разделяющих ваши идеи и начинания.
"
13.01.2014,Водолей,"
Водолеи, сегодня весьма напряженный день. Возможны неприятности  при доступе к информации, в учебе, в планировании поездки.  По объективным причинам общение с иностранными партнерами может быть ограничено. Также вероятен не совсем приятный разговор, касающийся либо вашего здоровья, либо карьеры.
"
14.01.2014,Водолей,"
Сегодня вы, Водолеи, получите какого-то весьма важного помощника, тайного или не совсем. В общем, весьма удачный день, как в материальном плане, так и плане здоровья. Вероятно, что у вас появится желание попробовать тайную амурную связь.
"
15.01.2014,Водолей,"
Сегодня вам, Водолеи, звезды советуют побыть в одиночестве, если не в полном, то хотя бы в частичном, подумать о своей жизни, привести в порядок мысли и быт. Приступать к реализации или планированию дел лучше к вечеру.
"
16.01.2014,Водолей,"
Водолеи будьте осторожны в реализации своих идей и принципов, сегодня вы весьма субъективны, что может привести к конфликту с партнером. Не заводите формальных союзов и не пытайтесь договориться. Это бесполезно.
"
17.01.2014,Водолей,"
Сегодня вы, Водолеи, весьма мечтательны и рассеяны, вы вспомните о прошлых друзьях или идеях и захотите на них опереться, но не стоит. Вы вдруг увидите в своем оппоненте интересного человека и захотите прийти к компромиссу.
"
18.01.2014,Водолей,"
У Водолеев сегодня удачный день. Вы улучшите финансовое положение или совершите удачную покупку. Вы получите доступ к тайной информации благодаря вашим знакомым. Сегодня вам легко будет приспособиться к изменяющимся условиям.
"
19.01.2014,Водолей,"
Водолеи, сегодня высока вероятность траты денег на ненужные вещи, лучше обратите свое внимание на оплату расходов по учебе, поездке или сделайте сюрприз домочадцам.
"
20.01.2014,Водолей,"
Звезды не советуют Водолеям до вечера совершать важные сделки или принимать важные решения, поскольку вы можете пожалеть о сделанном. Вечером вы получите важное сообщение или захотите встретиться с важным человеком.
"
21.01.2014,Водолей,"
Водолеи, с утра вас ждет конфликт с неким собеседником, однако к обеду он исчерпает себя. Ваш оппонент перейдет на активные действия, устав от разговоров. Если вы испытываете симпатию к противнику, помогите ему в его деле.
"
22.01.2014,Водолей,"
У Водолеев сегодня весьма активный день. Вам принесет удовольствие путешествие и любые энергичные действия. Вы можете попросить ваше окружение о маленькой услуге. Сегодня в вашем характере может проявиться непостоянство.
"
23.01.2014,Водолей,"
Отличный день у Водолеев для изменения в быту. Если вы являетесь собственником жилья, то можете делать все по своему вкусу, если же нет, то вероятны конфликты, если вы не примите во внимание вкусы домочадцев.  Удачной будет покупка электроники.
"
24.01.2014,Водолей,"
Звезды советуют Водолеям с утра минимизировать все свои  взаимодействия с людьми, включая любимого человека, поскольку сейчас вы склонны преувеличивать негативные стороны жизни. К вечеру такое настроение пройдет, вы станете более уступчивыми.
"
25.01.2014,Водолей,"
У Водолеев вечер полагает быть весьма важным, поэтому с утра выспитесь, проведите время в безмятежной атмосфере. Вечером вам предстоит изменить свою жизнь, карьеру или положение. Все будет зависеть от вашего поведения, и как ни странно, от внешнего облика.
"
26.01.2014,Водолей,"
Водолеям для достижения своих целей, необходимо развивать в себе такие качества, как понимание, умение находить точки соприкосновения и делиться информацией. Будьте внимательны к партнеру, постарайтесь определить его желания и помочь ему их выполнить.
"
27.01.2014,Водолей,"
С утра лучшее время для Водолеев, чтобы заняться собой. Вечером вас ждет благоприятное время благих дел, например  организуйте лечение на дому. Будьте осторожны с навязыванием своих принципов в домашней обстановке.
"
28.01.2014,Водолей,"
Водолеям сегодня во всем необходимо быть аккуратным. Не исключены проблемы с документацией, с получением услуг или посещением какого-либо учреждения. Звезды советуют приберечь ваши нервы до другого более подходящего случая.
"
29.01.2014,Водолей,"
Водолеи, все инициативные действия лучше закончить до обеда. Сегодня вы получите удовольствие даже от рутинной работы. А вот вечером вероятен конфликт.  Звезды советуют успокоиться, и дать себе и оппоненту время оценить ситуацию.
"
30.01.2014,Водолей,"
Сегодня вы Водолеи  не сможете убедить вашего оппонента в своей правоте. Будут бесполезны все доводы. Это период соперничества, и если в карьере оно вполне уместно, то в личной жизни лучше его избегать. Будьте дипломатичнее в супружестве, иначе потеряете спокойствие надолго.
"
31.01.2014,Водолей,"
Сегодня Водолеям стоит отказаться от важных переговоров и подписания контрактов. Вы не сможете договориться с оппонентом, поскольку будете под влиянием фантазий. Не стоит сегодня позволять себе удовлетворять даже маленькие слабости, вероятность убытков весьма велика.
"
1.02.2014,Водолей,"
Основными качествами для вас, Водолеи, сегодня должны стать профессионализм, аккуратность и сдержанность, если вы хотите добиться успеха в делах. Особое внимание уделите проверки цифр и фактов.
"
2.02.2014,Водолей,"
Звезды советуют Водолеям сегодня отложить все важные дела на потом, лучше займитесь совершенствованием своих профессиональных и личных качеств, необходимых для решения кризисных ситуаций. Сегодня особенно важными будут контакты с высокопоставленными людьми или иностранцами.
"
3.02.2014,Водолей,"
Водолеи, окружите свою уникальную личность такими же уникальными и интересными людьми. В скорости вы поймете, что хорошее окружение улучшает вашу репутацию и приносит удачу. Оставьте рядом только нужных людей, а соперников и неудачников оставьте позади.
"
4.02.2014,Водолей,"
Энергичности и активности в первой половине  Сегодня Водолеям ждать не стоит. Не будет никаких неприятностей, но и успехов тоже. А вот вечер подарит вам гораздо больше возможностей, чем утро.
"
5.02.2014,Водолей,"
Водолеям стоит сегодня затаиться, и не вступать ни в какие разговоры и тем более конфликты. Сегодня вы просто не способны реагировать объективно на любую ситуацию, эмоциями будет трудно управлять. В личной жизни вполне возможны разногласия из-за разницы вкусов и мнений.
"
6.02.2014,Водолей,"
Отличное время для Водолеев, чтобы достигнуть своей цели в разговоре с важным для вас человеком. Вы найдете слова, мотивы, и покажете своему собеседнику свои глубокие познания вопроса. Хорошее время для тайных поисков или встреч.
"
7.02.2014,Водолей,"
Сегодня ваша деятельность, Водолеи, во многом будет зависеть от наработанной репутации. Если вы человек серьезного склада ума, вам не составит труда разрешить ситуацию. В противном случае ваши друзья или партнеры воспользуются вами.
"
8.02.2014,Водолей,"
Неформальные отношения могут доставить вам, Водолеи, больше радости, чем формальные. Но, несмотря на необходимость новых знакомств, вам захочется общаться реже. Вы вдруг взгляните на ваших ближайших коллег с другой стороны. Эти романтические отношения будут приятными, но недолговечными.
"
9.02.2014,Водолей,"
Необычность будет уместна для Водолеев с утра, когда ваше настроение будет далеко от продуктивного. А вот к вечеру вам придется пересмотреть свои позиции и отдать предпочтение собранности для достижения материальных целей.
"
1.03.2014,Водолей,"
Решение важных вопросов Водолеям стоит перенести на другой день. Сегодня вам будет трудно найти компромисс между логикой и желаниями.  Звезды советуют присмотреться к мелочам, а глобальные вопросы жизнедеятельности не принимать во внимание.
"
2.03.2014,Водолей,"
Сегодняшний день будет связан с общением у Водолеев. Однако не стройте иллюзий, никто не будет делать вам одолжений. Вы будете чувствовать себя увереннее, если все общение будет строиться на основе заранее оговоренных условий или договоров.
"
3.03.2014,Водолей,"
Заочное общение сегодня привлекает Водолеев больше, чем личное. Вы во власти вдохновения и фантазий, но не беспокойтесь, здравый смысл не даст вам оступиться. Хорошее время для личных контактов, а вот профессиональные отношения принесут плоды несколько позже.
"
4.03.2014,Водолей,"
Если в ваши планы, Водолеи, входит смена работы, то лучшего времени не найти, чем . Совершенно случайно, вы можете натолкнуться на то, что надо. В финансовом плане отличный день. Вы можете получить добавку, бонусы, кредит, премию, грант.
"
